startValues,count
2219.125,1.6020599913279623
2224.9875,1.7781512503836436
2230.85,1.7558748556724915
2236.7125,1.6020599913279623
2242.575,1.6720978579357175
2248.4375,1.7075701760979363
2254.3,1.6434526764861874
2260.1625,1.6989700043360187
2266.025,1.5563025007672873
2271.8875,1.591064607026499
2277.75,1.6812412373755872
2283.6125,1.5797835966168101
2289.475,1.662757831681574
2295.3375,1.568201724066995
2301.2,1.5563025007672873
2307.0625,1.5185139398778875
2312.925,1.568201724066995
2318.7875,1.5797835966168101
2324.65,1.4913616938342726
2330.5125,1.4771212547196624
2336.375,1.5563025007672873
2342.2375,1.6232492903979006
2348.1,1.4471580313422192
2353.9625,1.4313637641589874
2359.825,1.414973347970818
2365.6875,1.505149978319906
2371.55,1.505149978319906
2377.4125,1.5314789170422551
2383.275,1.1760912590556813
2389.1375,1.3979400086720377
2395,1.414973347970818
2400.8625,1.462397997898956
2406.725,1.5314789170422551
2412.5875,1.568201724066995
2418.45,1.4771212547196624
2424.3125,1.414973347970818
2430.175,1.414973347970818
2436.0375,1.3222192947339193
2441.9,1.2787536009528289
2447.7625,1.3222192947339193
2453.625,1.3617278360175928
2459.4875,1.3424226808222062
2465.35,1.5185139398778875
2471.2125,1.3424226808222062
2477.075,1.255272505103306
2482.9375,1.3010299956639813
2488.8,1.3222192947339193
2494.6625,1.380211241711606
2500.525,1.380211241711606
2506.3875,1.380211241711606
2512.25,1.3010299956639813
2518.1125,1.1760912590556813
2523.975,1.255272505103306
2529.8375,1.146128035678238
2535.7,1.3979400086720377
2541.5625,1.146128035678238
2547.425,1.380211241711606
2553.2875,1.4913616938342726
2559.15,1.3010299956639813
2565.0125,1.1760912590556813
2570.875,1.1139433523068367
2576.7375,1.2304489213782739
2582.6,1.1760912590556813
2588.4625,1.3010299956639813
2594.325,1.2304489213782739
2600.1875,1.1139433523068367
2606.05,1.2041199826559248
2611.9125,1.3010299956639813
2617.775,1.2041199826559248
2623.6375,1.3424226808222062
2629.5,1.3617278360175928
2635.3625,1.3424226808222062
2641.225,1.3010299956639813
2647.0875,1.146128035678238
2652.95,1.255272505103306
2658.8125,1.2787536009528289
2664.675,1.1139433523068367
2670.5375,1.2304489213782739
2676.4,1.2041199826559248
2682.2625,1.0413926851582251
2688.125,1.1139433523068367
2693.9875,1.3010299956639813
2699.85,1.3617278360175928
2705.7125,1.3979400086720377
2711.575,1.2041199826559248
2717.4375,1.146128035678238
2723.3,1.1139433523068367
2729.1625,1
2735.025,1.146128035678238
2740.8875,1.2787536009528289
2746.75,0.9542425094393249
2752.6125,1.1760912590556813
2758.475,1.146128035678238
2764.3375,1.1139433523068367
2770.2,1.3617278360175928
2776.0625,1
2781.925,1.0791812460476249
2787.7875,1.2304489213782739
2793.65,1.0791812460476249
2799.5125,1.146128035678238
2805.375,1.0413926851582251
2811.2375,1.1139433523068367
2817.1,1.0413926851582251
2822.9625,1.2041199826559248
2828.825,1.2304489213782739
2834.6875,1.1760912590556813
2840.55,1.0791812460476249
2846.4125,1.3424226808222062
2852.275,1.2304489213782739
2858.1375,1.146128035678238
2864,0.9030899869919435
2869.8625,0.9030899869919435
2875.725,1.1760912590556813
2881.5875,1.3222192947339193
2887.45,1.2304489213782739
2893.3125,1.2304489213782739
2899.175,1.1139433523068367
2905.0375,1.2041199826559248
2910.9,1.255272505103306
2916.7625,1.2304489213782739
2922.625,1.146128035678238
2928.4875,1.0791812460476249
2934.35,1.3979400086720377
2940.2125,1.0791812460476249
2946.075,1.1139433523068367
2951.9375,1.2787536009528289
2957.8,0.9542425094393249
2963.6625,1.0413926851582251
2969.525,1.2304489213782739
2975.3875,1.0791812460476249
2981.25,1.146128035678238
2987.1125,0.9030899869919435
2992.975,1.3617278360175928
2998.8375,0.6020599913279624
3004.7,0.9030899869919435
3010.5625,0.7781512503836436
3016.425,1.2041199826559248
3022.2875,1.2304489213782739
3028.15,1.2041199826559248
3034.0125,0.9542425094393249
3039.875,0.8450980400142568
3045.7375,1.2041199826559248
3051.6,0.8450980400142568
3057.4625,1.0791812460476249
3063.325,1.2304489213782739
3069.1875,1.146128035678238
3075.05,0.7781512503836436
3080.9125,1.0413926851582251
3086.775,1.0791812460476249
3092.6375,1.1760912590556813
3098.5,1.0413926851582251
3104.3625,0.8450980400142568
3110.225,1.146128035678238
3116.0875,1.0413926851582251
3121.95,1.0413926851582251
3127.8125,0.9542425094393249
3133.675,0.7781512503836436
3139.5375,1
3145.4,0.8450980400142568
3151.2625,1.0791812460476249
3157.125,1
3162.9875,0.9030899869919435
3168.85,1.146128035678238
3174.7125,1.0413926851582251
3180.575,1.0791812460476249
3186.4375,0.9542425094393249
3192.3,1.0413926851582251
3198.1625,0.6989700043360189
3204.025,0.8450980400142568
3209.8875,1.0791812460476249
3215.75,1.0413926851582251
3221.6125,0.9030899869919435
3227.475,1.0791812460476249
3233.3375,1.1760912590556813
3239.2,0.9542425094393249
3245.0625,1.0413926851582251
3250.925,0.7781512503836436
3256.7875,1
3262.65,0.8450980400142568
3268.5125,0.7781512503836436
3274.375,1.1139433523068367
3280.2375,1.146128035678238
3286.1,0.8450980400142568
3291.9625,0.8450980400142568
3297.825,0.8450980400142568
3303.6875,0.7781512503836436
3309.55,0.8450980400142568
3315.4125,0.6020599913279624
3321.275,0.8450980400142568
3327.1375,0.7781512503836436
3333,0.7781512503836436
3338.8625,1
3344.725,1.0791812460476249
3350.5875,1.0413926851582251
3356.45,0.9542425094393249
3362.3125,0.7781512503836436
3368.175,1.0413926851582251
3374.0375,0.8450980400142568
3379.9,0.9542425094393249
3385.7625,1.0791812460476249
3391.625,1
3397.4875,0.9542425094393249
3403.35,0.9542425094393249
3409.2125,1.0413926851582251
3415.075,0.6989700043360189
3420.9375,0.9542425094393249
3426.8,0.9030899869919435
3432.6625,0.7781512503836436
3438.525,0.9030899869919435
3444.3875,1.1139433523068367
3450.25,0.9030899869919435
3456.1125,0.6020599913279624
3461.975,0.6020599913279624
3467.8375,0.9030899869919435
3473.7,0.47712125471966244
3479.5625,0.47712125471966244
3485.425,0.8450980400142568
3491.2875,0.47712125471966244
3497.15,0.8450980400142568
3503.0125,0.6989700043360189
3508.875,0.8450980400142568
3514.7375,0.47712125471966244
3520.6,0.7781512503836436
3526.4625,0.6020599913279624
3532.325,0.6989700043360189
3538.1875,0.9030899869919435
3544.05,0.3010299956639812
3549.9125,1.0413926851582251
3555.775,0.9542425094393249
3561.6375,0.47712125471966244
3567.5,0.6020599913279624
3573.3625,0.6989700043360189
3579.225,1
3585.0875,0.6989700043360189
3590.95,0.7781512503836436
3596.8125,0.9542425094393249
3602.675,0.6989700043360189
3608.5375,0.7781512503836436
3614.4,1
3620.2625,0.47712125471966244
3626.125,0.47712125471966244
3631.9875,0.9030899869919435
3637.85,0.6989700043360189
3643.7125,0.47712125471966244
3649.575,0.47712125471966244
3655.4375,0.6020599913279624
3661.3,0.8450980400142568
3667.1625,0.6020599913279624
3673.025,0.47712125471966244
3678.8875,0.9030899869919435
3684.75,0.6989700043360189
3690.6125,0.6020599913279624
3696.475,0.7781512503836436
3702.3375,1
3708.2,0.6989700043360189
3714.0625,0.47712125471966244
3719.925,0.6020599913279624
3725.7875,0.6989700043360189
3731.65,0.47712125471966244
3737.5125,0.6989700043360189
3743.375,0.3010299956639812
3749.2375,0.8450980400142568
3755.1,0.8450980400142568
3760.9625,0.7781512503836436
3766.825,0.6020599913279624
3772.6875,0.3010299956639812
3778.55,0.8450980400142568
3784.4125,0.47712125471966244
3790.275,0.6989700043360189
3796.1375,0
3802,0.9542425094393249
3807.8625,0.9542425094393249
3813.725,0.9542425094393249
3819.5875,0.6989700043360189
3825.45,0.8450980400142568
3831.3125,0.6020599913279624
3837.175,0.47712125471966244
3843.0375,0.6989700043360189
3848.9,0.9542425094393249
3854.7625,0.47712125471966244
3860.625,0.8450980400142568
3866.4875,0.8450980400142568
3872.35,0.9030899869919435
3878.2125,0.9542425094393249
3884.075,0.9030899869919435
3889.9375,0.47712125471966244
3895.8,0.3010299956639812
3901.6625,0.47712125471966244
3907.525,0.6989700043360189
3913.3875,0.9030899869919435
3919.25,0.7781512503836436
3925.1125,0.8450980400142568
3930.975,0.6020599913279624
3936.8375,0.6989700043360189
3942.7,0.6020599913279624
3948.5625,0.9542425094393249
3954.425,0.3010299956639812
3960.2875,0
3966.15,0.7781512503836436
3972.0125,0.3010299956639812
3977.875,1
3983.7375,0.8450980400142568
3989.6,0.3010299956639812
3995.4625,1
4001.325,0.7781512503836436
4007.1875,0.6989700043360189
4013.05,0.47712125471966244
4018.9125,0.3010299956639812
4024.775,0.7781512503836436
4030.6375,0.47712125471966244
4036.5,0.6020599913279624
4042.3625,0
4048.225,1
4054.0875,0.3010299956639812
4059.95,0.3010299956639812
4065.8125,1
4071.675,0.6020599913279624
4077.5375,0.7781512503836436
4083.4,0.6020599913279624
4089.2625,0.47712125471966244
4095.125,0.3010299956639812
4100.9875,0.3010299956639812
4106.85,0.3010299956639812
4112.7125,0.3010299956639812
4118.575,0.6020599913279624
4124.4375,0.3010299956639812
4130.3,0.3010299956639812
4136.1625,0.47712125471966244
4142.025,0.3010299956639812
4147.8875,0.6020599913279624
4153.75,0.7781512503836436
4159.6125,0.6989700043360189
4165.475,0.6020599913279624
4171.3375,0.6989700043360189
4177.2,0.47712125471966244
4183.0625,0.7781512503836436
4188.925,0.47712125471966244
4194.7875,0.6989700043360189
4200.65,0.47712125471966244
4206.5125,0.7781512503836436
4212.375,0.6989700043360189
4218.2375,0.8450980400142568
4224.1,0.3010299956639812
4229.9625,0.6020599913279624
4235.825,0.6989700043360189
4241.6875,0.47712125471966244
4247.55,0
4253.4125,0
4259.275,0.7781512503836436
4265.1375,0
4271,0.6020599913279624
4276.8625,0.47712125471966244
4282.725,0.47712125471966244
4288.5875,0.3010299956639812
4294.45,0.3010299956639812
4300.3125,0
4306.175,0.3010299956639812
4312.0375,0
4317.9,0.6989700043360189
4323.7625,0.3010299956639812
4329.625,0
4335.4875,0.47712125471966244
4341.35,0.47712125471966244
4347.2125,0.47712125471966244
4353.075,-Infinity
4358.9375,0.47712125471966244
4364.8,-Infinity
4370.6625,0.3010299956639812
4376.525,0.47712125471966244
4382.3875,0.6989700043360189
4388.25,0.3010299956639812
4394.1125,0.6020599913279624
4399.975,0.6989700043360189
4405.8375,0.47712125471966244
4411.7,0.47712125471966244
4417.5625,0.6020599913279624
4423.425,0.47712125471966244
4429.2875,-Infinity
4435.15,0
4441.0125,0
4446.875,0.6020599913279624
4452.7375,0
4458.6,-Infinity
4464.4625,0.3010299956639812
4470.325,0
4476.1875,0.8450980400142568
4482.05,-Infinity
4487.9125,0.6020599913279624
4493.775,0.47712125471966244
4499.6375,0.47712125471966244
4505.5,-Infinity
4511.3625,0.8450980400142568
4517.225,0
4523.0875,0
4528.95,0
4534.8125,0.3010299956639812
4540.675,0.47712125471966244
4546.5375,-Infinity
4552.4,0
4558.2625,0
4564.125,0.3010299956639812
4569.9875,-Infinity
4575.85,0.3010299956639812
4581.7125,-Infinity
4587.575,-Infinity
4593.4375,0.3010299956639812
4599.3,0
4605.1625,0.47712125471966244
4611.025,-Infinity
4616.8875,0.47712125471966244
4622.75,0.47712125471966244
4628.6125,0
4634.475,0.3010299956639812
4640.3375,0
4646.2,-Infinity
4652.0625,0
4657.925,0
4663.7875,0.3010299956639812
4669.65,0.3010299956639812
4675.5125,0.47712125471966244
4681.375,0
4687.2375,0
4693.1,0.47712125471966244
4698.9625,0
4704.825,-Infinity
4710.6875,0.3010299956639812
4716.55,0.3010299956639812
4722.4125,0
4728.275,0
4734.1375,0
4740,-Infinity
4745.8625,0.47712125471966244
4751.725,0
4757.5875,0.47712125471966244
4763.45,0.6020599913279624
4769.3125,0.6020599913279624
4775.175,0.47712125471966244
4781.0375,-Infinity
4786.9,0.3010299956639812
4792.7625,-Infinity
4798.625,0.6020599913279624
4804.4875,0.3010299956639812
4810.35,0.47712125471966244
4816.2125,0.47712125471966244
4822.075,-Infinity
4827.9375,0
4833.8,0
4839.6625,0
4845.525,0.3010299956639812
4851.3875,0.3010299956639812
4857.25,-Infinity
4863.1125,-Infinity
4868.975,0.47712125471966244
4874.8375,-Infinity
4880.7,0
4886.5625,0.3010299956639812
4892.425,0
4898.2875,0.47712125471966244
4904.15,-Infinity
4910.0125,0
4915.875,-Infinity
4921.7375,0
4927.6,0
4933.4625,-Infinity
4939.325,0.3010299956639812
4945.1875,0.3010299956639812
4951.05,-Infinity
4956.9125,-Infinity
4962.775,0.6989700043360189
4968.6375,0
4974.5,-Infinity
4980.3625,-Infinity
4986.225,0
4992.0875,0
4997.95,-Infinity
5003.8125,0
5009.675,0
5015.5375,-Infinity
5021.4,0.47712125471966244
5027.2625,0.3010299956639812
5033.125,0
5038.9875,-Infinity
5044.85,0.3010299956639812
5050.7125,0
5056.575,0.3010299956639812
5062.4375,0
5068.3,0
5074.1625,0
5080.025,-Infinity
5085.8875,0
5091.75,-Infinity
5097.6125,-Infinity
5103.475,0.3010299956639812
5109.3375,0.3010299956639812
5115.2,0.3010299956639812
5121.0625,-Infinity
5126.925,0
5132.7875,0.3010299956639812
5138.65,0.3010299956639812
5144.5125,-Infinity
5150.375,-Infinity
5156.2375,0
5162.1,0
5167.9625,-Infinity
5173.825,-Infinity
5179.6875,0
5185.55,0
5191.4125,-Infinity
5197.275,0.47712125471966244
5203.1375,0
5209,0
5214.8625,0
5220.725,-Infinity
5226.5875,0.3010299956639812
5232.45,-Infinity
5238.3125,-Infinity
5244.175,0
5250.0375,0
5255.9,0.3010299956639812
5261.7625,0.3010299956639812
5267.625,0.3010299956639812
5273.4875,-Infinity
5279.35,0
5285.2125,0.3010299956639812
5291.075,0.3010299956639812
5296.9375,0.3010299956639812
5302.8,0
5308.6625,-Infinity
5314.525,-Infinity
5320.3875,0
5326.25,-Infinity
5332.1125,0.3010299956639812
5337.975,0
5343.8375,-Infinity
5349.7,-Infinity
5355.5625,-Infinity
5361.425,-Infinity
5367.2875,-Infinity
5373.15,-Infinity
5379.0125,0
5384.875,-Infinity
5390.7375,-Infinity
5396.6,-Infinity
5402.4625,-Infinity
5408.325,0
5414.1875,0.3010299956639812
5420.05,-Infinity
5425.9125,-Infinity
5431.775,-Infinity
5437.6375,-Infinity
5443.5,-Infinity
5449.3625,-Infinity
5455.225,-Infinity
5461.0875,0.3010299956639812
5466.95,0
5472.8125,0.3010299956639812
5478.675,-Infinity
5484.5375,-Infinity
5490.4,-Infinity
5496.2625,-Infinity
5502.125,0
5507.9875,0
5513.85,0
5519.7125,-Infinity
5525.575,-Infinity
5531.4375,0
5537.3,-Infinity
5543.1625,-Infinity
5549.025,-Infinity
5554.8875,0
5560.75,0
5566.6125,-Infinity
5572.475,-Infinity
5578.3375,-Infinity
5584.2,-Infinity
5590.0625,-Infinity
5595.925,0
5601.7875,0
5607.65,0
5613.5125,-Infinity
5619.375,-Infinity
5625.2375,-Infinity
5631.1,-Infinity
5636.9625,-Infinity
5642.825,-Infinity
5648.6875,-Infinity
5654.55,0
5660.4125,-Infinity
5666.275,-Infinity
5672.1375,-Infinity
5678,-Infinity
5683.8625,0
5689.725,-Infinity
5695.5875,-Infinity
5701.45,-Infinity
5707.3125,-Infinity
5713.175,-Infinity
5719.0375,-Infinity
5724.9,0
5730.7625,-Infinity
5736.625,-Infinity
5742.4875,0
5748.35,-Infinity
5754.2125,-Infinity
5760.075,-Infinity
5765.9375,-Infinity
5771.8,0
5777.6625,-Infinity
5783.525,-Infinity
5789.3875,0
5795.25,-Infinity
5801.1125,0
5806.975,-Infinity
5812.8375,-Infinity
5818.7,-Infinity
5824.5625,0
5830.425,-Infinity
5836.2875,-Infinity
5842.15,-Infinity
5848.0125,0
5853.875,-Infinity
5859.7375,-Infinity
5865.6,-Infinity
5871.4625,-Infinity
5877.325,-Infinity
5883.1875,0
5889.05,-Infinity
5894.9125,-Infinity
5900.775,0
5906.6375,-Infinity
